Change in Dividend Accruals,Data,Stocks,USD,BGS,3/29/2022,3/30/2022,5/2/2022,15,2.14,0,0.475,7.13,4.99,Po,,
Change in Dividend Accruals,Data,Stocks,USD,BGS,5/2/2022,3/30/2022,5/2/2022,15,-2.14,0,0.475,-7.13,-4.99,Re,,
Change in Dividend Accruals,Data,Stocks,USD,IBKR,2/25/2022,2/28/2022,3/14/2022,7,0.21,0,0.1,0.7,0.49,Po,,
Change in Dividend Accruals,Data,Stocks,USD,IBKR,2/25/2022,2/28/2022,3/14/2022,7.449,0.22,0,0.1,0.74,0.52,Po,,
Change in Dividend Accruals,Data,Stocks,USD,IBKR,2/25/2022,2/28/2022,3/14/2022,7,-0.21,0,0.1,-0.7,-0.49,Re,,
Change in Dividend Accruals,Data,Stocks,USD,IBKR,3/14/2022,2/28/2022,3/14/2022,7.449,-0.22,0,0.1,-0.74,-0.52,Re,,
Change in Dividend Accruals,Data,Stocks,USD,IBKR,5/30/2022,5/31/2022,6/14/2022,4.4232,0.13,0,0.1,0.44,0.31,Po,,
Change in Dividend Accruals,Data,Stocks,USD,IBKR,6/14/2022,5/31/2022,6/14/2022,4.4232,-0.13,0,0.1,-0.44,-0.31,Re,,
Change in Dividend Accruals,Data,Stocks,USD,IBKR,8/30/2022,8/31/2022,9/14/2022,4,0.12,0,0.1,0.4,0.28,Po,,
Change in Dividend Accruals,Data,Stocks,USD,IBKR,8/30/2022,8/31/2022,9/14/2022,4.4232,0.13,0,0.1,0.44,0.31,Po,,
Change in Dividend Accruals,Data,Stocks,USD,IBKR,8/30/2022,8/31/2022,9/14/2022,4,-0.12,0,0.1,-0.4,-0.28,Re,,
Change in Dividend Accruals,Data,Stocks,USD,IBKR,9/14/2022,8/31/2022,9/14/2022,4.4232,-0.13,0,0.1,-0.44,-0.31,Re,,
Change in Dividend Accruals,Data,Stocks,USD,IBKR,11/29/2022,11/30/2022,12/14/2022,4.2963,0.13,0,0.1,0.43,0.3,Po,,
Change in Dividend Accruals,Data,Stocks,USD,IBKR,12/14/2022,11/30/2022,12/14/2022,4.2963,-0.13,0,0.1,-0.43,-0.3,Re,,
Change in Dividend Accruals,Data,Stocks,USD,INTC,2/3/2022,2/4/2022,3/1/2022,10,1.1,0,0.365,3.65,2.55,Po,,
Change in Dividend Accruals,Data,Stocks,USD,INTC,3/1/2022,2/4/2022,3/1/2022,10,-1.1,0,0.365,-3.65,-2.55,Re,,
Change in Dividend Accruals,Data,Stocks,USD,KAP,3/1/2022,3/2/2022,4/22/2022,13,0,0.24,0.02,0,-0.24,ADR;Po,,
Change in Dividend Accruals,Data,Stocks,USD,KAP,3/1/2022,3/2/2022,4/22/2022,13,0,0.26,0.02,0,-0.26,ADR;Po,,
Change in Dividend Accruals,Data,Stocks,USD,KAP,3/1/2022,3/2/2022,4/22/2022,13,0,-0.24,0.02,0,0.24,ADR;Re,,
Change in Dividend Accruals,Data,Stocks,USD,KAP,3/1/2022,3/2/2022,4/22/2022,13,0,-0.26,0.02,0,0.26,ADR;Re,,
Change in Dividend Accruals,Data,Stocks,USD,KAP,3/9/2022,3/10/2022,4/22/2022,13,0,0.24,0.02,0,-0.24,ADR;Po,,
Change in Dividend Accruals,Data,Stocks,USD,KAP,3/9/2022,3/10/2022,4/22/2022,13,0,0.26,0.02,0,-0.26,ADR;Po,,
Change in Dividend Accruals,Data,Stocks,USD,KAP,3/9/2022,3/10/2022,4/22/2022,13,0,-0.24,0.02,0,0.24,ADR;Re,,
Change in Dividend Accruals,Data,Stocks,USD,KAP,4/22/2022,3/10/2022,4/22/2022,13,0,-0.26,0.02,0,0.26,ADR;Re,,
Change in Dividend Accruals,Data,Stocks,USD,KGC,3/7/2022,3/8/2022,3/24/2022,130,0.58,0,0.03,3.9,3.32,Po,,
Change in Dividend Accruals,Data,Stocks,USD,KGC,3/24/2022,3/8/2022,3/24/2022,130,-0.58,0,0.03,-3.9,-3.32,Re,,
Change in Dividend Accruals,Data,Stocks,USD,NAT,3/9/2022,3/10/2022,3/30/2022,380,0,0,0.01,3.8,3.8,Po,,
Change in Dividend Accruals,Data,Stocks,USD,NAT,3/30/2022,3/10/2022,3/30/2022,380,0,0,0.01,-3.8,-3.8,Re,,
Change in Dividend Accruals,Data,Stocks,USD,NIO,3/22/2022,3/23/2022,4/12/2022,24,0,0.46,0.02,0,-0.46,ADR;Po,,
Change in Dividend Accruals,Data,Stocks,USD,NIO,3/22/2022,3/23/2022,4/12/2022,24,0,0.48,0.02,0,-0.48,ADR;Po,,
Change in Dividend Accruals,Data,Stocks,USD,NIO,3/22/2022,3/23/2022,4/12/2022,24,0,-0.46,0.02,0,0.46,ADR;Re,,
Change in Dividend Accruals,Data,Stocks,USD,NIO,4/11/2022,3/23/2022,4/11/2022,24,0,-0.48,0.02,0,0.48,ADR;Re,,
Change in Dividend Accruals,Data,Stocks,USD,OMC,1/11/2022,12/20/2021,1/11/2022,6,-1.26,0,0.7,-4.2,-2.94,Re,,
Change in Dividend Accruals,Data,Stocks,USD,PARA,3/11/2022,3/14/2022,4/1/2022,10,0.72,0,0.24,2.4,1.68,Po,,
Change in Dividend Accruals,Data,Stocks,USD,PARA,4/1/2022,3/14/2022,4/1/2022,10,-0.72,0,0.24,-2.4,-1.68,Re,,
Change in Dividend Accruals,Data,Stocks,USD,PNW,1/28/2022,1/31/2022,3/1/2022,8,2.04,0,0.85,6.8,4.76,Po,,
Change in Dividend Accruals,Data,Stocks,USD,PNW,3/1/2022,1/31/2022,3/1/2022,8,-2.04,0,0.85,-6.8,-4.76,Re,,
Change in Dividend Accruals,Data,Stocks,USD,SPH,1/28/2022,1/31/2022,2/8/2022,30,3.36,0,0.325,9.76,6.4,Po,,
Change in Dividend Accruals,Data,Stocks,USD,SPH,1/28/2022,1/31/2022,2/8/2022,30,3.17,0,0.325,9.76,6.59,Po,,
Change in Dividend Accruals,Data,Stocks,USD,SPH,1/28/2022,1/31/2022,2/8/2022,30,-3.36,0,0.325,-9.76,-6.4,Re,,
Change in Dividend Accruals,Data,Stocks,USD,SPH,2/8/2022,1/31/2022,2/8/2022,30,-3.17,0,0.325,-9.76,-6.59,Re,,
Change in Dividend Accruals,Data,Stocks,USD,T,1/6/2022,1/7/2022,2/1/2022,20,3.12,0,0.52,10.4,7.28,Po,,
Change in Dividend Accruals,Data,Stocks,USD,T,2/1/2022,1/7/2022,2/1/2022,20,-3.12,0,0.52,-10.4,-7.28,Re,,
Change in Dividend Accruals,Data,Stocks,USD,VIAC,1/3/2022,12/14/2021,1/3/2022,10,-0.72,0,0.24,-2.4,-1.68,Re,,
Change in Dividend Accruals,Data,Stocks,USD,WRK,2/9/2022,2/10/2022,2/23/2022,10,0.75,0,0.25,2.5,1.75,Po,,
Change in Dividend Accruals,Data,Stocks,USD,WRK,2/23/2022,2/10/2022,2/23/2022,10,-0.75,0,0.25,-2.5,-1.75,Re,,
Change in Dividend Accruals,Data,Total,,,,,,,-1.98,0,,-6.6,-4.62,,,
Change in Dividend Accruals,Data,Ending Dividend Accruals in USD,,,,,,,,,,,0,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Header,Asset Category,Currency,Symbol,Date,Description, ,Transaction ID,Quantity,Collateral Amount,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/3/2022,Loan Return Allocation, ,SLB.65616031,663,-9676.485,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/3/2022,New Loan Allocation, ,SLB.65648361,-677,9880.815,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/4/2022,Loan Return Allocation, ,SLB.65648361,677,-9880.815,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/4/2022,New Loan Allocation, ,SLB.65682016,-609,9195.290969,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/5/2022,Loan Return Allocation, ,SLB.65682016,609,-9195.290969,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/5/2022,New Loan Allocation, ,SLB.65717830,-620,9179.1,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/6/2022,Loan Return Allocation, ,SLB.65717830,620,-9179.1,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/6/2022,New Loan Allocation, ,SLB.65752662,-570,8522.640015,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/7/2022,Loan Return Allocation, ,SLB.65752662,570,-8522.640015,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/7/2022,New Loan Allocation, ,SLB.65787715,-621,9233.02803,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/10/2022,Loan Return Allocation, ,SLB.65787715,621,-9233.02803,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/10/2022,New Loan Allocation, ,SLB.65825009,-635,9454.514993,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/11/2022,Loan Return Allocation, ,SLB.65825009,635,-9454.514993,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/11/2022,New Loan Allocation, ,SLB.65862067,-616,9598.511985,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/12/2022,Loan Return Allocation, ,SLB.65862067,616,-9598.511985,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/12/2022,New Loan Allocation, ,SLB.65898923,-552,8496.936031,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/13/2022,Loan Return Allocation, ,SLB.65898923,552,-8496.936031,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/13/2022,New Loan Allocation, ,SLB.65935012,-327,5033.511,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/14/2022,Loan Return Allocation, ,SLB.65935012,327,-5033.511,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/14/2022,New Loan Allocation, ,SLB.65971415,-325,5070.975007,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/17/2022,Loan Return Allocation, ,SLB.65971415,325,-5070.975007,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/17/2022,New Loan Allocation, ,SLB.66006998,-310,4804.379974,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/18/2022,Loan Return Allocation, ,SLB.66006998,310,-4804.379974,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/18/2022,New Loan Allocation, ,SLB.66031925,-225,3501.225022,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/19/2022,Loan Return Allocation, ,SLB.66031925,225,-3501.225022,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/19/2022,New Loan Allocation, ,SLB.66068368,-247,3931.74603,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/20/2022,Loan Return Allocation, ,SLB.66068368,247,-3931.74603,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/20/2022,New Loan Allocation, ,SLB.66104490,-155,2359.875,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/21/2022,Loan Return Allocation, ,SLB.66104490,155,-2359.875,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/21/2022,New Loan Allocation, ,SLB.66140865,-490,7552.859987,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/21/2022,New Loan Allocation, ,SLB.66140873,-8,123.3119746,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/24/2022,Loan Return Allocation, ,SLB.66140865,490,-7552.859987,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/24/2022,Loan Return Allocation, ,SLB.66140873,8,-123.3119746,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/24/2022,New Loan Allocation, ,SLB.66176774,-467,7129.689013,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/25/2022,Loan Return Allocation, ,SLB.66176774,467,-7129.689013,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/25/2022,New Loan Allocation, ,SLB.66213533,-401,6088.383006,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/26/2022,Loan Return Allocation, ,SLB.66213533,401,-6088.383006,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/26/2022,New Loan Allocation, ,SLB.66249742,-362,5397.42,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/27/2022,Loan Return Allocation, ,SLB.66249742,362,-5397.42,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/27/2022,New Loan Allocation, ,SLB.66285824,-486,7246.26,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/28/2022,Loan Return Allocation, ,SLB.66285824,486,-7246.26,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/28/2022,New Loan Allocation, ,SLB.66323389,-597,8938.88098,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/31/2022,Loan Return Allocation, ,SLB.66323389,597,-8938.88098,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,1/31/2022,New Loan Allocation, ,SLB.66359110,-614,9025.8,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/1/2022,Loan Return Allocation, ,SLB.66359110,614,-9025.8,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/1/2022,New Loan Allocation, ,SLB.66395902,-652,9584.4,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/2/2022,Loan Return Allocation, ,SLB.66395902,652,-9584.4,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/2/2022,New Loan Allocation, ,SLB.66432954,-615,9040.5,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/3/2022,Loan Return Allocation, ,SLB.66432954,615,-9040.5,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/3/2022,New Loan Allocation, ,SLB.66469937,-644,9466.8,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/4/2022,Loan Return Allocation, ,SLB.66469937,644,-9466.8,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/4/2022,New Loan Allocation, ,SLB.66507486,-681,10010.7,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/7/2022,Loan Return Allocation, ,SLB.66507486,681,-10010.7,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/7/2022,New Loan Allocation, ,SLB.66545641,-700,10437,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/8/2022,Loan Return Allocation, ,SLB.66545641,700,-10437,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/8/2022,New Loan Allocation, ,SLB.66583691,-614,9154.74,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/9/2022,Loan Return Allocation, ,SLB.66583691,614,-9154.74,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/9/2022,New Loan Allocation, ,SLB.66622092,-644,9629.087975,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/10/2022,Loan Return Allocation, ,SLB.66622092,644,-9629.087975,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/10/2022,New Loan Allocation, ,SLB.66660142,-646,9658.991988,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/11/2022,Loan Return Allocation, ,SLB.66660142,646,-9658.991988,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/11/2022,New Loan Allocation, ,SLB.66698388,-700,10437,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/14/2022,Loan Return Allocation, ,SLB.66698388,700,-10437,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/14/2022,New Loan Allocation, ,SLB.66735827,-571,8381.708987,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/15/2022,Loan Return Allocation, ,SLB.66735827,571,-8381.708987,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/15/2022,New Loan Allocation, ,SLB.66774351,-435,6367.095004,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/16/2022,Loan Return Allocation, ,SLB.66774351,435,-6367.095004,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/16/2022,New Loan Allocation, ,SLB.66814226,-622,9091.152012,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/17/2022,Loan Return Allocation, ,SLB.66814226,622,-9091.152012,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/17/2022,New Loan Allocation, ,SLB.66852141,-613,8946.735,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/18/2022,Loan Return Allocation, ,SLB.66852141,613,-8946.735,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/18/2022,New Loan Allocation, ,SLB.66891004,-167,2402.295,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/18/2022,New Loan Allocation, ,SLB.66890993,-776,11162.76,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/21/2022,Loan Return Allocation, ,SLB.66891004,167,-2402.295,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/21/2022,Loan Return Allocation, ,SLB.66890993,776,-11162.76,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/21/2022,New Loan Allocation, ,SLB.66929018,-584,8327.256031,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/22/2022,Loan Return Allocation, ,SLB.66929018,584,-8327.256031,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/22/2022,New Loan Allocation, ,SLB.66956029,-607,8642.466,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/23/2022,Loan Return Allocation, ,SLB.66956029,607,-8642.466,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/23/2022,New Loan Allocation, ,SLB.66995938,-564,7876.260033,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/23/2022,New Loan Allocation, ,SLB.66995953,-24,335.1600327,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/24/2022,Loan Return Allocation, ,SLB.66995938,564,-7876.260033,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/24/2022,Loan Return Allocation, ,SLB.66995953,24,-335.1600327,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/24/2022,New Loan Allocation, ,SLB.67035006,-1000,13944.00003,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/25/2022,Loan Return Allocation, ,SLB.67035006,1000,-13944.00003,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/25/2022,New Loan Allocation, ,SLB.67074619,-951,13021.09197,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/28/2022,Loan Return Allocation, ,SLB.67074619,951,-13021.09197,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,2/28/2022,New Loan Allocation, ,SLB.67114164,-1000,13712.99998,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/1/2022,Loan Return Allocation, ,SLB.67114164,1000,-13712.99998,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/1/2022,New Loan Allocation, ,SLB.67154294,-806,10951.12202,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/2/2022,Loan Return Allocation, ,SLB.67154294,806,-10951.12202,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/2/2022,New Loan Allocation, ,SLB.67194660,-917,12285.966,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/3/2022,Loan Return Allocation, ,SLB.67194660,917,-12285.966,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/3/2022,New Loan Allocation, ,SLB.67235693,-639,8614.998,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/4/2022,Loan Return Allocation, ,SLB.67235693,639,-8614.998,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/4/2022,New Loan Allocation, ,SLB.67275988,-455,6258.525,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/7/2022,Loan Return Allocation, ,SLB.67275988,455,-6258.525,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/7/2022,New Loan Allocation, ,SLB.67316037,-811,11121.243,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/8/2022,Loan Return Allocation, ,SLB.67316037,811,-11121.243,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/8/2022,New Loan Allocation, ,SLB.67356028,-701,9156.461991,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/9/2022,Loan Return Allocation, ,SLB.67356028,701,-9156.461991,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/9/2022,New Loan Allocation, ,SLB.67397620,-885,10890.81,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/9/2022,New Loan Allocation, ,SLB.67397628,-6,73.83599183,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/10/2022,Loan Return Allocation, ,SLB.67397620,885,-10890.81,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/10/2022,Loan Return Allocation, ,SLB.67397628,6,-73.83599183,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/10/2022,New Loan Allocation, ,SLB.67442166,-828,10293.696,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/11/2022,Loan Return Allocation, ,SLB.67442166,828,-10293.696,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/11/2022,New Loan Allocation, ,SLB.67488119,-908,12031.908,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/11/2022,New Loan Allocation, ,SLB.67488127,-44,583.044,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/14/2022,Loan Return Allocation, ,SLB.67488119,908,-12031.908,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/14/2022,Loan Return Allocation, ,SLB.67488127,44,-583.044,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/14/2022,New Loan Allocation, ,SLB.67531079,-916,12234.09601,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/15/2022,Loan Return Allocation, ,SLB.67531079,916,-12234.09601,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/15/2022,New Loan Allocation, ,SLB.67574058,-855,11168.00999,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/16/2022,Loan Return Allocation, ,SLB.67574058,855,-11168.00999,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/16/2022,New Loan Allocation, ,SLB.67616035,-4,47.46001025,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/16/2022,New Loan Allocation, ,SLB.67616028,-868,10298.82,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/17/2022,Loan Return Allocation, ,SLB.67616035,4,-47.46001025,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,HKD,2039,3/17/2022,Loan Return Allocation, ,SLB.67616028,868,-10298.82,,,,,,
